date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2020-12-08 12:00:00,1.21069,1.21141,1.21257,1.21069,1.2108,1.21154,1.21269,1.21081,14050
2020-12-08 13:00:00,1.21141,1.21175,1.21298,1.21117,1.21154,1.21188,1.2131,1.2113,25649
2020-12-08 14:00:00,1.21175,1.2124,1.21331,1.21169,1.21188,1.21252,1.21343,1.21181,24404
2020-12-08 15:00:00,1.2124,1.21129,1.21282,1.20994,1.21252,1.21142,1.21294,1.21007,26386
2020-12-08 16:00:00,1.21129,1.21102,1.21153,1.21031,1.21142,1.21114,1.21164,1.21043,12235
2020-12-08 17:00:00,1.21102,1.21146,1.21158,1.21066,1.21114,1.21158,1.2117,1.21078,7426
2020-12-08 18:00:00,1.21146,1.21016,1.21168,1.21005,1.21158,1.21027,1.21179,1.21018,7498
2020-12-08 19:00:00,1.21016,1.21031,1.21077,1.21004,1.21027,1.21042,1.21088,1.21017,5236
2020-12-08 20:00:00,1.21031,1.21062,1.21062,1.20995,1.21042,1.21074,1.21074,1.21006,4291
2020-12-08 21:00:00,1.21062,1.21006,1.21071,1.21001,1.21074,1.21065,1.21083,1.21038,2591
2020-12-08 22:00:00,1.21006,1.21039,1.2105,1.20992,1.21065,1.21082,1.21087,1.2102,1614
2020-12-08 23:00:00,1.21039,1.2109,1.21094,1.2103,1.21082,1.21103,1.21107,1.21057,2739
2020-12-09 00:00:00,1.2109,1.21111,1.21142,1.21066,1.21103,1.21123,1.21151,1.21078,4254
2020-12-09 01:00:00,1.21111,1.21103,1.21126,1.21074,1.21123,1.21115,1.21138,1.21084,4324
2020-12-09 02:00:00,1.21103,1.21193,1.21193,1.21097,1.21115,1.21201,1.21204,1.21109,4108
2020-12-09 03:00:00,1.21193,1.21206,1.21229,1.21168,1.21201,1.21215,1.21242,1.2118,4664
2020-12-09 04:00:00,1.21206,1.21283,1.21288,1.21204,1.21215,1.21295,1.21301,1.21215,4190
2020-12-09 05:00:00,1.21283,1.21306,1.21306,1.21252,1.21295,1.21318,1.21318,1.21265,3609
2020-12-09 06:00:00,1.21306,1.21382,1.21468,1.21304,1.21318,1.21392,1.21484,1.21316,8028
2020-12-09 07:00:00,1.21382,1.21286,1.2141,1.21263,1.21392,1.21299,1.21423,1.21276,7601
2020-12-09 08:00:00,1.21286,1.21357,1.21368,1.21243,1.21299,1.2137,1.21379,1.21256,15332
2020-12-09 09:00:00,1.21357,1.2125,1.21358,1.21194,1.2137,1.21262,1.2137,1.21205,11429
2020-12-09 10:00:00,1.2125,1.21205,1.21358,1.21185,1.21262,1.21218,1.21369,1.21196,16153
2020-12-09 11:00:00,1.21205,1.21123,1.21281,1.21072,1.21218,1.21136,1.21293,1.21085,13747
2020-12-09 12:00:00,1.21123,1.2109,1.21183,1.21006,1.21136,1.21103,1.21195,1.21017,12311
2020-12-09 13:00:00,1.2109,1.21199,1.21203,1.21019,1.21103,1.21212,1.21214,1.21031,11432
2020-12-09 14:00:00,1.21199,1.20984,1.21232,1.20953,1.21212,1.20997,1.21244,1.20966,18776
2020-12-09 15:00:00,1.20984,1.20824,1.21036,1.2077,1.20997,1.20837,1.21049,1.20782,23664
2020-12-09 16:00:00,1.20824,1.20791,1.20824,1.20718,1.20837,1.20804,1.20836,1.20728,14710
2020-12-09 17:00:00,1.20791,1.20719,1.20843,1.2058,1.20804,1.2073,1.20855,1.20592,13708
2020-12-09 18:00:00,1.20719,1.20611,1.20728,1.20603,1.2073,1.20623,1.20739,1.20613,10640
2020-12-09 19:00:00,1.20611,1.20722,1.20727,1.20611,1.20623,1.20735,1.2074,1.20622,8579
2020-12-09 20:00:00,1.20722,1.20795,1.20817,1.20698,1.20735,1.20806,1.20828,1.2071,8053
2020-12-09 21:00:00,1.20795,1.20777,1.20832,1.20777,1.20806,1.20851,1.20851,1.208,2971
2020-12-09 22:00:00,1.20777,1.20792,1.20811,1.20728,1.20851,1.20821,1.2086,1.2076,1144
2020-12-09 23:00:00,1.20792,1.20779,1.2081,1.20751,1.20821,1.20792,1.20826,1.20763,1943
2020-12-10 00:00:00,1.20779,1.20814,1.20839,1.20779,1.20792,1.20827,1.20851,1.20791,5193
2020-12-10 01:00:00,1.20814,1.20805,1.20837,1.20792,1.20827,1.20818,1.20849,1.20803,5359
2020-12-10 02:00:00,1.20805,1.20887,1.20909,1.20804,1.20818,1.20898,1.2092,1.20815,5801
2020-12-10 03:00:00,1.20887,1.20929,1.2095,1.20871,1.20898,1.20941,1.20962,1.20883,5254
2020-12-10 04:00:00,1.20929,1.20987,1.20999,1.20927,1.20941,1.21,1.2101,1.20938,3788
2020-12-10 05:00:00,1.20987,1.20956,1.20987,1.20925,1.21,1.20969,1.20999,1.20937,3891
2020-12-10 06:00:00,1.20956,1.20872,1.2096,1.20861,1.20969,1.20884,1.20971,1.20873,4578
2020-12-10 07:00:00,1.20872,1.20896,1.20978,1.2085,1.20884,1.20908,1.20991,1.20862,10783
2020-12-10 08:00:00,1.20896,1.20899,1.20988,1.20853,1.20908,1.20913,1.21001,1.20865,13817
2020-12-10 09:00:00,1.20899,1.21055,1.21081,1.20827,1.20913,1.21068,1.21094,1.2084,15038
2020-12-10 10:00:00,1.21055,1.20965,1.21081,1.20963,1.21068,1.20976,1.21092,1.20975,10820
2020-12-10 11:00:00,1.20965,1.2089,1.20984,1.20843,1.20976,1.20902,1.20996,1.20856,10336
2020-12-10 12:00:00,1.2089,1.21105,1.21179,1.20806,1.20902,1.21118,1.21191,1.20818,24720
2020-12-10 13:00:00,1.21105,1.21251,1.21348,1.21028,1.21118,1.21264,1.21361,1.21041,34809
2020-12-10 14:00:00,1.21251,1.2152,1.21543,1.2096,1.21264,1.2153,1.21556,1.20972,43580
2020-12-10 15:00:00,1.2152,1.2132,1.21584,1.21205,1.2153,1.21332,1.21598,1.21217,31129
2020-12-10 16:00:00,1.2132,1.21163,1.2134,1.211,1.21332,1.21174,1.21352,1.21113,19295
2020-12-10 17:00:00,1.21163,1.21197,1.21267,1.21161,1.21174,1.21208,1.21278,1.21173,13024
2020-12-10 18:00:00,1.21197,1.21248,1.21282,1.21127,1.21208,1.21261,1.21295,1.21139,12065
2020-12-10 19:00:00,1.21248,1.2133,1.21358,1.21199,1.21261,1.21342,1.2137,1.21211,8304
2020-12-10 20:00:00,1.2133,1.21422,1.21443,1.21316,1.21342,1.21434,1.21454,1.21327,8101
2020-12-10 21:00:00,1.21422,1.21333,1.21429,1.21333,1.21434,1.21415,1.21442,1.21356,3753
2020-12-10 22:00:00,1.21333,1.214,1.21404,1.2133,1.21415,1.21429,1.21437,1.21401,1536
2020-12-10 23:00:00,1.214,1.21428,1.21436,1.21398,1.21429,1.21441,1.21448,1.2141,2689
